,original,log,norm_0_1,diff1,log_diff1
1035,799.57,6.684074083163019,0.6369632973292494,2.330000000000041,0.0029183204684821717
1036,797.79,6.681845404922957,0.6345719812993713,-1.7800000000000864,-0.0022286782400620098
1037,777.28,6.655800645813808,0.6070181095169005,-20.50999999999999,-0.026044759109149496
1038,779.2,6.658267752328325,0.6095975065828363,1.9200000000000728,0.0024671065145174254
1039,782.7,6.662749480810793,0.6142995324842819,3.5,0.0044817284824674175
1040,786.53,6.667630865445388,0.6194448922564351,3.8299999999999272,0.00488138463459542
1041,783.42,6.6636689506480025,0.6152668063840077,-3.1100000000000136,-0.003961914797385724
1042,781.39,6.661074384996209,0.6125396313611693,-2.0299999999999727,-0.002594565651793168
1043,785.45,6.6662568019459485,0.6179939814068462,4.060000000000059,0.005182416949739199
1044,790.12,6.6721848326597994,0.6242678273953464,4.669999999999959,0.005928030713850951
1045,792.62,6.675343913847011,0.6276264173249504,2.5,0.003159081187211754
1046,790.24,6.672336696792315,0.6244290397119674,-2.3799999999999955,-0.0030072170546961985
1047,788.85,6.670576188703463,0.6225616637111075,-1.3899999999999864,-0.0017605080888518643
1048,791.15,6.6734875831649925,0.6256515664463431,2.2999999999999545,0.0029113944615293263
1049,789.11,6.670905728111753,0.6229109570637865,-2.0399999999999636,-0.002581855053239046
1050,779.24,6.6583190857130035,0.6096512440217101,-9.870000000000005,-0.012586642398749959
1051,783.78,6.6641283687265265,0.6157504433338707,4.539999999999964,0.0058092830135230145
1052,792.5,6.675192505751435,0.6274652050083294,8.720000000000027,0.011064137024908938
1053,788.64,6.670309942957068,0.6222795421570209,-3.8600000000000136,-0.0048825627943678285
1054,783.47,6.663732771337415,0.6153339781825999,-5.169999999999959,-0.006577171619652766
1055,784.58,6.665148542754663,0.6168251921113441,1.1100000000000136,0.001415771417248024
1056,790.55,6.672728905756154,0.6248455048632382,5.969999999999914,0.007580363001491008
1057,795.05,6.678405005758406,0.6308909667365254,4.5,0.005676100002252049
1058,792.12,6.67471289548868,0.6269546993390296,-2.92999999999995,-0.0036921102697258235
1059,793.05,6.675886271349569,0.6282040947928422,0.92999999999995,0.0011733758608887257
1060,789.09,6.670880382781629,0.6228840883443496,-3.9599999999999227,-0.00500588856793982
1061,789.2,6.67101977414846,0.6230318663012522,0.11000000000001364,0.0001393913668312763
1062,792.8,6.675570983015779,0.6278682357998817,3.599999999999909,0.0045512088673183015
1063,793.52,6.6764787444377385,0.6288355096996077,0.7200000000000273,0.0009077614219599184
1064,798.99,6.683348430043398,0.6361841044655812,5.470000000000027,0.00686968560565937
1065,803.85,6.6894126846089685,0.6427132032887313,4.860000000000014,0.0060642545655706925
1066,803.93,6.6895122007120005,0.6428206781664787,0.07999999999992724,9.951610303193803e-05
1067,797.3,6.681231019508449,0.633913697673169,-6.6299999999999955,-0.008281181203551036
1068,796.34,6.680026230326299,0.6326239991402012,-0.9599999999999227,-0.0012047891821502787
1069,797.51,6.681494373765338,0.6341958192272557,1.169999999999959,0.0014681434390384496
1070,786.68,6.667821558360453,0.6196464076522112,-10.830000000000041,-0.01367281540488463
1071,783.45,6.663707243550418,0.615307109463163,-3.2299999999999045,-0.004114314810035324
1072,772.5,6.649632008771901,0.6005964855714978,-10.950000000000045,-0.014075234778516688
1073,755.29,6.62710178145948,0.577475952496104,-17.210000000000036,-0.022530227312421047
1074,744.91,6.613263405712876,0.5635310871083885,-10.379999999999995,-0.013838375746604292
1075,743.46,6.611314964856456,0.5615831049492184,-1.4499999999999318,-0.001948440856419431
1076,727.41,6.589490280052562,0.5400209576011608,-16.050000000000068,-0.0218246848038941
1077,750.95,6.621339071651589,0.5716454403783118,23.540000000000077,0.031848791599027315
1078,750.72,6.621032746025056,0.5713364501047882,-0.2300000000000182,-0.00030632562653298834
1079,755.17,6.626942889465978,0.5773147401794831,4.449999999999932,0.005910143440921445
1080,748.71,6.6183517256320155,0.5686361438013865,-6.459999999999923,-0.008591163833962412
1081,748.11,6.617550025985918,0.5678300822182816,-0.6000000000000227,-0.0008016996460975534
1082,739.22,6.605595576238517,0.5558869364286099,-8.889999999999986,-0.011954449747401341
1083,727.38,6.589449036986547,0.5399806545220056,-11.840000000000032,-0.016146539251969294
1084,727.31,6.589352796550366,0.5398866140039766,-0.07000000000005002,-9.624043618128297e-05
